"state","city","longitud","latitude"
"OAXACA","Santa Maria Temaxcaltepec","-9719655712","1616538705"
"OAXACA","Santa Maria Teopoxco","-9695449884","1816721767"
"OAXACA","Santa Maria Tepantlali","-9601199530","1699625001"
"OAXACA","Santa Maria Texcatitlan","-9706565768","1771498064"
"OAXACA","Santa Maria Tlahuitoltepec","-9606429083","1709247605"
"OAXACA","Santa Maria Tlalixtac","-9673778005","1795197158"
"OAXACA","Santa Maria Tonameca","-9653869980","1573461330"
"OAXACA","Santa Maria Totolapilla","-9562517086","1660255728"
"OAXACA","Santa Maria Xadani","-9501375097","1635768201"
"OAXACA","Santa Maria Yalina","-9625736371","1723836648"
"OAXACA","Santa Maria Yavesia","-9642950789","1723469110"
"OAXACA","Santa Maria Yolotepec","-9750592752","1687807897"
"OAXACA","Santa Maria Yosoyua","-9751468487","1711833137"
"OAXACA","Santa Maria Yucuhiti","-9777023833","1701824906"
"OAXACA","Santa Maria Zacatepec","-9799144626","1675975546"
"OAXACA","Santa Maria Zaniza","-9733634839","1665510074"
"OAXACA","Santa Maria Zoquitlan","-9635482545","1655653262"
"OAXACA","Santiago Amoltepec","-9749876881","1664154918"
"OAXACA","Santiago Apoala","-9713579641","1765206740"
"OAXACA","Santiago Apostol","-9672016996","1680190091"
"OAXACA","Santiago Astata","-9567689650","1598948780"
"OAXACA","Santiago Atitlan","-9594500136","1710316525"
"OAXACA","Santiago Ayuquililla","-9795789895","1793445982"
"OAXACA","Santiago Cacaloxtepec","-9774007806","1772022626"
"OAXACA","Santiago Camotlan","-9618367427","1744497743"
"OAXACA","Santiago Comaltepec","-9654777383","1756326578"
"OAXACA","Santiago Chazumba","-9768087203","1818753116"
"OAXACA","Santiago Choapam","-9591796498","1735720003"
"OAXACA","Santiago del Rio","-9808868172","1745551978"
"OAXACA","Santiago Huajolotitlan","-9773127834","1782553033"
"OAXACA","Santiago Huauclilla","-9707152387","1745200809"
"OAXACA","Santiago Ihuitlan Plumas","-9742744905","1784418386"
"OAXACA","Santiago Ixcuintepec","-9562280285","1693539094"
"OAXACA","Santiago Ixtayutla","-9765265121","1656419254"
"OAXACA","Santiago Jamiltepec","-9782126879","1627908184"
"OAXACA","Santiago Jocotepec","-9587502259","1758926743"
"OAXACA","Santiago Juxtlahuaca","-9801388096","1733609098"
"OAXACA","Santiago Lachiguiri","-9553115127","1668695797"
"OAXACA","Santiago Lalopa","-9624644998","1742105497"
"OAXACA","Santiago Laollaga","-9520375367","1657956665"
"OAXACA","Santiago Laxopa","-9631093983","1722224515"
"OAXACA","Santiago Llano Grande","-9829051967","1648707468"
"OAXACA","Santiago Matatlan","-9638320611","1686595469"
"OAXACA","Santiago Miltepec","-9769003485","1798357035"
"OAXACA","Santiago Minas","-9722819312","1642565495"
"OAXACA","Santiago Nacaltepec","-9691795069","1750363122"
"OAXACA","Santiago Nejapilla","-9737388848","1742068678"
"OAXACA","Santiago Nundiche","-9767340233","1733224593"
"OAXACA","Santiago Nuyoo","-9776784369","1701437270"
"OAXACA","Santiago Pinotepa Nacional","-9805129240","1633923588"
"OAXACA","Santiago Suchilquitongo","-9688036754","1725630974"
"OAXACA","Santiago Tamazola","-9822049753","1767122250"
"OAXACA","Santiago Tapextla","-9844665536","1634587758"
"OAXACA","Villa Tejupam de la Union","-9747395030","1766713368"
"OAXACA","Santiago Tenango","-9700365265","1732073021"
"OAXACA","Santiago Tepetlapa","-9740068906","1778248484"
"OAXACA","Santiago Tetepec","-9774510728","1632168343"
"OAXACA","Santiago Texcalcingo","-9696921179","1820775632"
"OAXACA","Santiago Textitlan","-9725878804","1669239063"
"OAXACA","Santiago Tilantongo","-9734033496","1728027393"
"OAXACA","Santiago Tillo","-9732179443","1745974456"
"OAXACA","Santiago Tlazoyaltepec","-9699683773","1702833138"
"OAXACA","Santiago Xanica","-9622680377","1600993272"
"OAXACA","Santiago Xiacui","-9643551442","1729329339"
"OAXACA","Santiago Yaitepec","-9727327505","1622912486"
"OAXACA","Santiago Yaveo","-9570324219","1733837445"
"OAXACA","Santiago Yolomecatl","-9756885102","1747306465"
"OAXACA","Santiago Yosondua","-9757815250","1688356306"
"OAXACA","Santiago Yucuyachi","-9819701001","1760668068"
"OAXACA","Santiago Zacatepec","-9591441013","1715974578"
"OAXACA","Santiago Zoochila","-9624286338","1722273326"
"OAXACA","Nuevo Zoquiapam","-9662014503","1728942830"
"OAXACA","Santo Domingo Ingenio","-9477019295","1659242363"
"OAXACA","Santo Domingo Albarradas","-9620150959","1706665346"
"OAXACA","Santo Domingo Armenta","-9838169223","1633301720"
"OAXACA","Santo Domingo Chihuitan","-9516015221","1659127698"
"OAXACA","Santo Domingo de Morelos","-9666892131","1583442243"
"OAXACA","Santo Domingo Ixcatlan","-9753193547","1691316157"
"OAXACA","Santo Domingo Nuxaa","-9712095531","1722200638"
"OAXACA","Santo Domingo Ozolotepec","-9631049732","1615008959"
"OAXACA","Santo Domingo Petapa","-9513750577","1681669830"
"OAXACA","Santo Domingo Roayaga","-9611512127","1733765116"
"OAXACA","Santo Domingo Tehuantepec","-9523245306","1633139807"
"OAXACA","Santo Domingo Teojomulco","-9722578603","1658949966"
"OAXACA","Santo Domingo Tepuxtepec","-9605534537","1695668497"
"OAXACA","Santo Domingo Tlatayapam","-9734692767","1740763373"
"OAXACA","Santo Domingo Tomaltepec","-9662488917","1705831859"
"OAXACA","Santo Domingo Tonala","-9796700675","1767461192"
"OAXACA","Santo Domingo Tonaltepec","-9735952653","1760869940"
"OAXACA","Santo Domingo Xagacia","-9626704164","1715555363"
"OAXACA","Santo Domingo Yanhuitlan","-9734117035","1753143338"
"OAXACA","Santo Domingo Yodohino","-9768278792","1761679410"
"OAXACA","Santo Domingo Zanatepec","-9435591174","1647951572"
"OAXACA","Santos Reyes Nopala","-9714414012","1610643338"
"OAXACA","Santos Reyes Papalo","-9686044640","1780601938"
"OAXACA","Santos Reyes Tepejillo","-9793778808","1743821758"
"OAXACA","Santos Reyes Yucuna","-9800151995","1777673412"
"OAXACA","Santo Tomas Jalieza","-9667253987","1684460734"
"OAXACA","Santo Tomas Mazaltepec","-9687218559","1717134689"
"OAXACA","Santo Tomas Ocotepec","-9776244290","1714639323"
"OAXACA","Santo Tomas Tamazulapan","-9658197643","1627197013"
"OAXACA","San Vicente Coatlan","-9684441781","1638555519"
"OAXACA","San Vicente Lachixio","-9701910333","1670515767"
"OAXACA","San Vicente Nuñu","-9744216748","1745743695"
"OAXACA","Silacayoapam","-9814084924","1750194803"
"OAXACA","Sitio de Xitlapehua","-9653340093","1635209062"
"OAXACA","Soledad Etla","-9683082265","1716673024"
"OAXACA","Villa de Tamazulapam del Progreso","-9756730462","1768463397"
"OAXACA","Tanetze de Zaragoza","-9630119088","1737585826"
"OAXACA","Taniche","-9675319847","1656671267"
"OAXACA","Tataltepec de Valdes","-9754815054","1630731385"
"OAXACA","Teococuilco de Marcos Perez","-9661875615","1734988615"
"OAXACA","Teotitlan de Flores Magon","-9706657056","1813051501"
"OAXACA","Teotitlan del Valle","-9652334720","1703128348"
"OAXACA","Teotongo","-9753529738","1772277253"
"OAXACA","Tepelmeme Villa de Morelos","-9736469564","1787055233"
"OAXACA","Heroica Villa Tezoatlan de Segura y Luna, Cuna de la Independencia de Oaxaca","-9780826685","1765400168"
"OAXACA","San Jeronimo Tlacochahuaya","-9658131452","1700705620"
"OAXACA","Tlacolula de Matamoros","-9647926814","1695496786"
"OAXACA","Tlacotepec Plumas","-9743238199","1785085777"
"OAXACA","Tlalixtac de Cabrera","-9665561547","1706343658"
"OAXACA","Totontepec Villa de Morelos","-9602900263","1725498703"
"OAXACA","Trinidad Zaachila","-9676517223","1692149383"
"OAXACA","La Trinidad Vista Hermosa","-9750559726","1777280330"
"OAXACA","Union Hidalgo","-9483678072","1647894360"
"OAXACA","Valerio Trujano","-9698000587","1777203915"
"OAXACA","San Juan Bautista Valle Nacional","-9631066758","1777380311"
"OAXACA","Villa Diaz Ordaz","-9642768526","1698630821"
"OAXACA","Yaxe","-9646890556","1673232031"
"OAXACA","Magdalena Yodocono de Porfirio Diaz","-9735659680","1738502583"
"OAXACA","Yogana","-9678883036","1646107586"
"OAXACA","Yutanduchi de Guerrero","-9729788519","1703970821"
"OAXACA","Villa de Zaachila","-9674523743","1694925110"
"OAXACA","San Mateo Yucutindoo","-9748390275","1673508880"
"OAXACA","Zapotitlan Lagunas","-9838812738","1775665800"
"OAXACA","Zapotitlan Palmas","-9781865931","1788961689"
"OAXACA","Santa Ines de Zaragoza","-9715963098","1722848053"
"OAXACA","Zimatlan de alvarez","-9678894025","1686788151"
"PUEBLA","Acajete","-9795369515","1910442392"
"PUEBLA","Acateno","-9720988018","2013033949"
"PUEBLA","Acatzingo","-9779175201","1898579244"
"PUEBLA","Acteopan","-9871505582","1876476117"
"PUEBLA","Ahuatlan","-9825603455","1857391021"
"PUEBLA","Ahuazotepec","-9816340876","2004476287"
"PUEBLA","Ahuehuetitla","-9822120021","1822072992"
"PUEBLA","Ajalpan","-9726126336","1837792195"
"PUEBLA","Albino Zertuche","-9853864127","1801993575"
"PUEBLA","Aljojuca","-9753232730","1910021435"
"PUEBLA","Altepexi","-9729850195","1836856066"
"PUEBLA","Amixtlan","-9780188821","2004370196"
"PUEBLA","Amozoc","-9807801158","1904323598"
"PUEBLA","Aquixtla","-9793648919","1979581864"
"PUEBLA","Atempan","-9745806091","1984468518"
"PUEBLA","Atexcal","-9773540045","1839840611"
"PUEBLA","Atlixco","-9843580327","1890983643"
"PUEBLA","Atoyatempan","-9791489611","1882083567"
"PUEBLA","Atzala","-9855635296","1854753435"
"PUEBLA","Atzitzihuacan","-9858076519","1882256019"
"PUEBLA","Atzitzintla","-9731861086","1890326775"
"PUEBLA","Axutla","-9839003834","1818739343"
"PUEBLA","Ayotoxco de Guerrero","-9741249052","2009661932"
"PUEBLA","Calpan","-9845924934","1910772653"
"PUEBLA","Caltepec","-9748046218","1818022735"
"PUEBLA","Camocuautla","-9775953390","2003849633"
"PUEBLA","Caxhuacan","-9760724484","2006575502"
"PUEBLA","Coatepec","-9772945255","2005860981"
"PUEBLA","Coatzingo","-9818071084","1861612637"
"PUEBLA","Cohetzala","-9880576172","1820681771"
"PUEBLA","Cohuecan","-9871840728","1878666108"
"PUEBLA","Coronango","-9830797483","1912493044"
"PUEBLA","Coxcatlan","-9715901917","1826551901"
"PUEBLA","Coyomeapan","-9699118467","1828372819"
"PUEBLA","Cuapiaxtla de Madero","-9782466630","1891570174"
"PUEBLA","Cuautempan","-9780000003","1991642499"
"PUEBLA","Cuautinchan","-9801286831","1895552602"
"PUEBLA","Cuautlancingo","-9827287126","1908489870"
"PUEBLA","Cuayuca de Andrade","-9818133357","1848759218"
"PUEBLA","Cuetzalan del Progreso","-9752212819","2001902397"
"PUEBLA","Cuyoaco","-9761640890","1959905129"
"PUEBLA","Chalchicomula de Sesma","-9745632969","1900341066"
"PUEBLA","Chapulco","-9741074961","1858976759"
"PUEBLA","Chiautzingo","-9845683664","1919930938"
"PUEBLA","Chiconcuautla","-9793956083","2009496520"
"PUEBLA","Chichiquila","-9706768516","1919942956"
"PUEBLA","Chietla","-9857937077","1852176580"
"PUEBLA","Chigmecatitlan","-9807481283","1864594588"
"PUEBLA","Chignahuapan","-9803067761","1984001690"
"PUEBLA","Chignautla","-9738928703","1980776912"
"PUEBLA","Chila","-9785795286","1797181951"
"PUEBLA","Chila de la Sal","-9848535610","1810938082"
"PUEBLA","Honey","-9821256416","2023889069"
"PUEBLA","Chilchotla","-9718376711","1925377548"
"PUEBLA","Chinantla","-9826472893","1820245505"
"PUEBLA","Domingo Arenas","-9845374127","1913930376"
"PUEBLA","Epatlan","-9837020664","1864268941"
"PUEBLA","Esperanza","-9738093874","1886152019"
"PUEBLA","Francisco Z. Mena","-9784992338","2073097580"
"PUEBLA","General Felipe angeles","-9770681871","1899516266"
"PUEBLA","Hermenegildo Galeana","-9774467986","2012195360"
"PUEBLA","Huaquechula","-9854791274","1877320932"
"PUEBLA","Huatlatlauca","-9805161795","1867802364"
"PUEBLA","Huauchinango","-9805282768","2017574054"
"PUEBLA","Huehuetlan el Chico","-9868860791","1837309860"
"PUEBLA","Huejotzingo","-9840694218","1915590143"
"PUEBLA","Hueyapan","-9744458008","1988986158"
"PUEBLA","Hueytamalco","-9729060060","1993860447"
"PUEBLA","Hueytlalpan","-9769852435","2002626889"
"PUEBLA","Huitzilan de Serdan","-9768959778","1996495758"
"PUEBLA","Huitziltepec","-9788219306","1877182907"
"PUEBLA","Atlequizayan","-9762447514","2001305143"
"PUEBLA","Ixcamilpa de Guerrero","-9869371204","1802866538"
"PUEBLA","Ixcaquixtla","-9783201852","1846043001"
"PUEBLA","Ixtacamaxtitlan","-9781676489","1962379292"
"PUEBLA","Ixtepec","-9764771328","2002461282"
"PUEBLA","Izucar de Matamoros","-9846462588","1860140285"
"PUEBLA","Jalpan","-9794286231","2047833243"
"PUEBLA","Jolalpan","-9884470232","1831999807"
"PUEBLA","Jonotla","-9757533157","2003163060"
"PUEBLA","Jopala","-9769008180","2015998720"
"PUEBLA","Juan C. Bonilla","-9832671991","1910835779"
"PUEBLA","Juan Galindo","-9800394797","2021224286"
"PUEBLA","Juan N. Mendez","-9777585478","1854388921"
"PUEBLA","Lafragua","-9730134117","1929774105"
"PUEBLA","Libres","-9768559556","1946695977"
"PUEBLA","La Magdalena Tlatlauquitepec","-9810174076","1875920067"
"PUEBLA","Mazapiltepec de Juarez","-9769459722","1912358846"
"PUEBLA","Mixtla","-9789454057","1890266992"
"PUEBLA","Molcaxac","-9791061958","1873904980"
"PUEBLA","Cañada Morelos","-9742130971","1873871142"
"PUEBLA","Naupan","-9810778766","2022938998"
"PUEBLA","Nauzontla","-9760400864","1996060229"
"PUEBLA","Nealtican","-9843043984","1905308238"
"PUEBLA","Nicolas Bravo","-9730914292","1861880517"
"PUEBLA","Nopalucan","-9783236454","1921642786"
"PUEBLA","Ocoyucan","-9829764035","1897030745"
"PUEBLA","Olintla","-9768224536","2010240483"
"PUEBLA","Oriental","-9761743791","1937555253"
"PUEBLA","Pahuatlan","-9814087890","2028839282"
"PUEBLA","Palmar de Bravo","-9754715576","1883628287"
"PUEBLA","Petlalcingo","-9791819445","1808817524"
"PUEBLA","Piaxtla","-9826030440","1819863382"
"PUEBLA","Puebla","-9819531654","1907305830"
"PUEBLA","Quecholac","-9765999829","1895133807"
"PUEBLA","Quimixtlan","-9713601478","1925421807"
"PUEBLA","Rafael Lara Grajales","-9780359328","1922499267"
"PUEBLA","Los Reyes de Juarez","-9781499244","1894699493"
"PUEBLA","San Andres Cholula","-9831017031","1901981706"
"PUEBLA","San Antonio Cañada","-9729040712","1849815662"
"PUEBLA","San Diego la Mesa Tochimiltzingo","-9833155436","1881050063"
"PUEBLA","San Felipe Teotlalcingo","-9850320213","1923027297"
"PUEBLA","San Felipe Tepatlan","-9779599293","2009262401"
"PUEBLA","San Gabriel Chilac","-9735012644","1832644277"
"PUEBLA","San Gregorio Atzompa","-9834786619","1902392261"
"PUEBLA","San Jeronimo Tecuanipan","-9839926215","1901451408"
"PUEBLA","San Jeronimo Xayacatlan","-9791670825","1822237216"
"PUEBLA","San Jose Chiapa","-9776328225","1923812763"
"PUEBLA","San Jose Miahuatlan","-9728907280","1828977704"
"PUEBLA","San Juan Atenco","-9754125450","1909000956"
"PUEBLA","San Juan Atzompa","-9802346445","1874681101"
"PUEBLA","San Martin Texmelucan","-9842851047","1928206510"
"PUEBLA","San Martin Totoltepec","-9834527148","1865281978"
"PUEBLA","San Matias Tlalancaleca","-9849328390","1931922783"
"PUEBLA","San Miguel Ixitlan","-9777430385","1799897277"
"PUEBLA","San Miguel Xoxtla","-9830796717","1916915035"
"PUEBLA","San Nicolas Buenos Aires","-9754965371","1916235778"
"PUEBLA","San Nicolas de los Ranchos","-9848548574","1907194139"
"PUEBLA","San Pablo Anicano","-9808269192","1812385282"
"PUEBLA","San Pedro Cholula","-9831489556","1907232481"
"PUEBLA","San Pedro Yeloixtlahuaca","-9807871974","1811615231"
"PUEBLA","San Salvador el Seco","-9764216151","1913348535"
"PUEBLA","San Salvador el Verde","-9851542855","1926682555"
"PUEBLA","San Salvador Huixcolotla","-9777021861","1891369335"
"PUEBLA","San Sebastian Tlacotepec","-9685047032","1840488502"
"PUEBLA","Santa Catarina Tlaltempan","-9808080787","1861685045"
"PUEBLA","Santa Ines Ahuatempan","-9801487770","1840800549"
"PUEBLA","Santa Isabel Cholula","-9837808801","1899841330"
"PUEBLA","Santiago Miahuatlan","-9743927675","1854992152"
"PUEBLA","Huehuetlan el Grande","-9816829113","1873940185"
"PUEBLA","Santo Tomas Hueyotlipan","-9786743060","1888990980"
"PUEBLA","Soltepec","-9771042622","1913199013"
"PUEBLA","Tecali de Herrera","-9796802460","1889684549"
"PUEBLA","Tecamachalco","-9772627327","1888080474"
"PUEBLA","Tecomatlan","-9831038216","1810709751"
"PUEBLA","Tehuacan","-9740362519","1844254773"
"PUEBLA","Tehuitzingo","-9827596821","1832768687"
"PUEBLA","Tenampulco","-9740557081","2017005432"
"PUEBLA","Teopantlan","-9825887674","1871198835"
"PUEBLA","Teotlalco","-9877632527","1847055940"
"PUEBLA","Tepanco de Lopez","-9755684001","1855418884"
"PUEBLA","Tepango de Rodriguez","-9779688581","1999931094"
"PUEBLA","Tepatlaxco de Hidalgo","-9796782102","1907642935"
"PUEBLA","Tepeaca","-9790532209","1896279118"
"PUEBLA","Tepemaxalco","-9862934066","1873597850"
"PUEBLA","Tepeojuma","-9844526960","1872092526"
"PUEBLA","Tepetzintla","-9783985491","1996731205"
"PUEBLA","Tepexco","-9869105895","1864166808"
"PUEBLA","Tepexi de Rodriguez","-9793011044","1857871833"
"PUEBLA","Tepeyahualco","-9749068994","1949060489"
"PUEBLA","Tepeyahualco de Cuauhtemoc","-9787808562","1881463626"
"PUEBLA","Tetela de Ocampo","-9780644513","1981793837"
"PUEBLA","Teteles de Avila Castillo","-9745571530","1985717739"
"PUEBLA","Teziutlan","-9736220323","1981630295"
"PUEBLA","Tianguismanalco","-9844749657","1897850547"
"PUEBLA","Tilapa","-9855378031","1859431329"
"PUEBLA","Tlacotepec de Benito Juarez","-9764407569","1868226251"
"PUEBLA","Tlacuilotepec","-9806935204","2032651895"
"PUEBLA","Tlachichuca","-9741407418","1911988243"
"PUEBLA","Tlahuapan","-9857349575","1933282529"
"PUEBLA","Tlaltenango","-9834170308","1917139809"
"PUEBLA","Tlanepantla","-9789164442","1886615881"
"PUEBLA","Tlaola","-9792118890","2013628218"
"PUEBLA","Tlapacoya","-9785218181","2012276930"
"PUEBLA","Tlapanala","-9853748184","1869590277"
"PUEBLA","Tlatlauquitepec","-9749670262","1985198647"
"PUEBLA","Tlaxco","-9802974512","2042364362"
"PUEBLA","Tochimilco","-9858299333","1889861823"
"PUEBLA","Tochtepec","-9782261212","1884155044"
"PUEBLA","Totoltepec de Guerrero","-9785472567","1822700685"
"PUEBLA","Tulcingo","-9844130035","1804601489"
"PUEBLA","Tuzamapan de Galeana","-9757430076","2006550241"
"PUEBLA","Tzicatlacoyan","-9804620273","1884009889"
"PUEBLA","Xayacatlan de Bravo","-9797511637","1823343547"
"PUEBLA","Xicotepec","-9795389698","2028453940"
"PUEBLA","Xicotlan","-9852357222","1806093512"
"PUEBLA","Xiutetelco","-9732771696","1979262096"
"PUEBLA","Xochiapulco","-9765923255","1982017481"
"PUEBLA","Xochiltepec","-9834305341","1864864450"
"PUEBLA","Xochitlan de Vicente Suarez","-9763138108","1996616292"
"PUEBLA","Xochitlan Todos Santos","-9777347767","1870402454"
"PUEBLA","Yaonahuac","-9746641145","1987288714"
"PUEBLA","Yehualtepec","-9766518044","1879758910"
"PUEBLA","Zacapala","-9806538547","1859137183"
"PUEBLA","Zacapoaxtla","-9758889159","1987492080"
"PUEBLA","Zacatlan","-9796284801","1992166162"
"PUEBLA","Zapotitlan","-9746711266","1833217131"
"PUEBLA","Zapotitlan de Mendez","-9771795363","2000491275"
"PUEBLA","Zautla","-9767058466","1971421072"
"PUEBLA","Zihuateutla","-9788847248","2025361361"
"PUEBLA","Zinacatepec","-9724913010","1833220541"
"PUEBLA","Zongozotla","-9772721944","1997868504"
"PUEBLA","Zoquiapan","-9759382355","2000665751"
"PUEBLA","Zoquitlan","-9701580637","1833588173"
"QUERETARO                               ","Amealco de Bonfil","-10014101649","2018540931"
"QUERETARO                               ","Pinal de Amoles","-9962135902","2113577466"
"QUERETARO                               ","Arroyo Seco","-9969046962","2155296563"
"QUERETARO                               ","Cadereyta de Montes","-9983383401","2068482084"
"QUERETARO                               ","Colon","-10005089193","2078642648"
"QUERETARO                               ","Corregidora","-10044067004","2053480324"
"QUERETARO                               ","Ezequiel Montes","-9989454203","2067195911"
"QUERETARO                               ","Huimilpan","-10027275017","2037573320"
"QUERETARO                               ","Jalpan de Serra","-9947424571","2121934182"
"QUERETARO                               ","Landa de Matamoros","-9932158539","2118118691"
"QUERETARO                               ","El Marques","-10033505330","2060936834"
"QUERETARO                               ","Pedro Escobedo","-10014344993","2049673680"
"QUERETARO                               ","Peñamiller","-9981718475","2105137025"
"QUERETARO                               ","Queretaro","-10046304066","2064084771"
"QUERETARO                               ","San Joaquin","-9956621347","2091508526"
"QUERETARO                               ","Tequisquiapan","-9987816300","2051751458"
"QUINTANA ROO","Cozumel","-8693006157","2049530035"
"QUINTANA ROO","Felipe Carrillo Puerto","-8804618164","1957910509"
"QUINTANA ROO","Isla Mujeres","-8673612141","2123697992"
"QUINTANA ROO","Othon P. Blanco","-8830187492","1854103929"
"QUINTANA ROO","Jose Maria Morelos","-8878344326","1964284788"
"QUINTANA ROO","Solidaridad","-8707357769","2062496594"
"QUINTANA ROO","Tulum","-8746005749","2021186700"
"QUINTANA ROO","Bacalar","-8839088876","1867938389"
"QUINTANA ROO","Puerto Morelos ","-8690005527","2085552765"
"SAN LUIS POTOSI        ","Ahualulco","-10116591880","2239877076"
"SAN LUIS POTOSI        ","Alaquines","-9959994228","2212895188"
"SAN LUIS POTOSI        ","Aquismon","-9901940139","2162485443"
"SAN LUIS POTOSI        ","Armadillo de los Infante","-10065344700","2224930201"
"SAN LUIS POTOSI        ","Cardenas","-9964256510","2199312027"
"SAN LUIS POTOSI        ","Catorce","-10088393850","2368976245"
"SAN LUIS POTOSI        ","Cedral","-10072336454","2380614558"
"SAN LUIS POTOSI        ","Cerritos","-10028545483","2243248902"
"SAN LUIS POTOSI        ","Cerro de San Pedro","-10080012027","2221711191"
"SAN LUIS POTOSI        ","Ciudad del Maiz","-9960196029","2240173244"
"SAN LUIS POTOSI        ","Ciudad Fernandez","-10003992130","2191788275"
"SAN LUIS POTOSI        ","Tancanhuitz","-9896689755","2159870188"
"SAN LUIS POTOSI        ","Ciudad Valles","-9901838843","2198610176"
"SAN LUIS POTOSI        ","Charcas","-10110484924","2312935991"
"SAN LUIS POTOSI        ","Ebano","-9838368902","2220914413"
"SAN LUIS POTOSI        ","Guadalcazar","-10040434303","2261120728"
"SAN LUIS POTOSI        ","Huehuetlan","-9896661138","2154565599"
"SAN LUIS POTOSI        ","Matehuala","-10063992272","2364872339"
"SAN LUIS POTOSI        ","Mexquitic de Carmona","-10111111014","2226851448"
"SAN LUIS POTOSI        ","Moctezuma","-10108384454","2274992814"
"SAN LUIS POTOSI        ","Rioverde","-9999406214","2193295492"
"SAN LUIS POTOSI        ","Salinas","-10172034676","2262318353"
"SAN LUIS POTOSI        ","San Antonio","-9890206288","2161653614"
"SAN LUIS POTOSI        ","San Ciro de Acosta","-9981948020","2164999763"
"SAN LUIS POTOSI        ","San Luis Potosi","-10097161112","2214664595"
"SAN LUIS POTOSI        ","San Martin Chalchicuautla","-9865433415","2137203911"
"SAN LUIS POTOSI        ","San Nicolas Tolentino","-10055160312","2224855893"
"SAN LUIS POTOSI        ","Santa Maria del Rio","-10073535293","2180068328"
"SAN LUIS POTOSI        ","Santo Domingo","-10173924517","2332472043"
"SAN LUIS POTOSI        ","San Vicente Tancuayalab","-9858272723","2172038231"
"SAN LUIS POTOSI        ","Soledad de Graciano Sanchez","-10096614846","2217296727"
"SAN LUIS POTOSI        ","Tamasopo","-9939256779","2192324448"
"SAN LUIS POTOSI        ","Tamazunchale","-9878380888","2126127028"
"SAN LUIS POTOSI        ","Tampacan","-9872780663","2139944504"
"SAN LUIS POTOSI        ","Tampamolon Corona","-9881660311","2155855409"
"SAN LUIS POTOSI        ","Tamuin","-9875903010","2200504966"
"SAN LUIS POTOSI        ","Tanlajas","-9888764787","2166518871"
"SAN LUIS POTOSI        ","Tanquian de Escobedo","-9866880939","2160119918"
"SAN LUIS POTOSI        ","Tierra Nueva","-10057326088","2166755903"
"SAN LUIS POTOSI        ","Vanegas","-10095155229","2388174790"
"SAN LUIS POTOSI        ","Venado","-10109407482","2293938146"
"SAN LUIS POTOSI        ","Villa de Arriaga","-10138232451","2190783209"
"SAN LUIS POTOSI        ","Villa de Guadalupe","-10076036047","2336955592"
"SAN LUIS POTOSI        ","Villa de la Paz","-10070877119","2367656333"
"SAN LUIS POTOSI        ","Villa de Ramos","-10191118793","2283124533"
"SAN LUIS POTOSI        ","Villa de Reyes","-10093265474","2181094672"
"SAN LUIS POTOSI        ","Villa Juarez","-10026328092","2232686225"
"SAN LUIS POTOSI        ","Axtla de Terrazas","-9887462226","2143807648"
"SAN LUIS POTOSI        ","Xilitla","-9899732433","2138681879"
"SAN LUIS POTOSI        ","Villa de Arista","-10084878867","2264417593"
"SAN LUIS POTOSI        ","Matlapa","-9881570322","2132510258"
"SAN LUIS POTOSI        ","El Naranjo","-9933153576","2252369003"
"SINALOA","Ahome","-10897033939","2578633152"
"SINALOA","Angostura","-10816392023","2536394000"
"SINALOA","Badiraguato","-10755014553","2535957383"
"SINALOA","Concordia","-10606733955","2329059023"
"SINALOA","Cosala","-10669113803","2441149212"
"SINALOA","Culiacan","-10736055273","2480878495"
"SINALOA","Choix","-10832327431","2671033885"
"SINALOA","Elota","-10687740091","2393455483"
"SINALOA","Escuinapa","-10578046706","2283938097"
"SINALOA","El Fuerte","-10862253841","2641812237"
"SINALOA","Guasave","-10847405273","2556906121"
"SINALOA","Mazatlan","-10636933402","2321243204"
"SINALOA","Mocorito","-10792111638","2548209595"
"SINALOA","Salvador Alvarado","-10806129375","2545516069"
"SINALOA","San Ignacio","-10642649504","2393847776"
"SINALOA","Sinaloa","-10822089657","2582372360"
"SINALOA","Navolato","-10769495845","2476471247"
"SONORA","Aconchi","-11022935181","2982645211"
"SONORA","Agua Prieta","-10954251511","3133086804"
"SONORA","Alamos","-10893211096","2702845699"
"SONORA","Altar","-11183267660","3071292692"
"SONORA","Arivechi","-10918828083","2892420952"
"SONORA","Arizpe","-11016481149","3033709507"
"SONORA","Atil","-11158391924","3084423022"
"SONORA","Bacadehuachi","-10914368737","2980933240"
"SONORA","Bacanora","-10940067843","2898354030"
"SONORA","Bacerac","-10893198670","3035667537"
"SONORA","Bacoachi","-10996995729","3063364416"
"SONORA","Bacum","-11008275014","2755170151"
"SONORA","Banamichi","-11021637303","3000438788"
"SONORA","Baviacora","-11016400306","2971454659"
"SONORA","Bavispe","-10894364609","3047822349"
"SONORA","Benjamin Hill","-11110369095","3017368483"
"SONORA","Caborca","-11220624513","3070378599"
"SONORA","Cajeme","-10996000710","2750041718"
"SONORA","Cananea","-11030336916","3098477121"
"SONORA","Carbo","-11095465415","2968474312"
"SONORA","La Colorada","-11057817892","2880186268"
"SONORA","Cucurpe","-11070556764","3032990054"
"SONORA","Cumpas","-10978243488","2999247273"
"SONORA","Divisaderos","-10947112730","2961488600"
"SONORA","Empalme","-11082070527","2795969972"
"SONORA","Etchojoa","-10962855117","2691212244"
